leg,hour,veh_per_hour,veh_per_min
0,2024-08-01 12:00:00+00:00,1182.0,19.7
0,2024-08-01 13:00:00+00:00,619.0,10.316666666666666
0,2024-08-01 14:00:00+00:00,657.0,10.95
0,2024-08-01 15:00:00+00:00,1124.0,18.733333333333334
0,2024-08-01 16:00:00+00:00,1296.0,21.6
0,2024-08-01 17:00:00+00:00,796.0,13.266666666666667
0,2024-08-01 18:00:00+00:00,0.0,0.0
0,2024-08-05 10:00:00+00:00,1274.0,21.233333333333334
0,2024-09-04 13:00:00+00:00,1488.0,24.8
0,2024-09-04 14:00:00+00:00,1458.0,24.3
0,2024-09-04 15:00:00+00:00,1426.0,23.766666666666666
0,2024-09-04 16:00:00+00:00,1494.0,24.9
0,2024-09-04 17:00:00+00:00,1872.0,31.2
0,2024-09-04 18:00:00+00:00,1852.0,30.866666666666667
0,2024-09-04 19:00:00+00:00,1546.0,25.766666666666666
0,2024-09-04 20:00:00+00:00,1202.0,20.033333333333335
0,2024-09-04 21:00:00+00:00,1146.0,19.1
0,2024-09-04 22:00:00+00:00,1182.0,19.7
0,2024-10-04 10:00:00+00:00,1186.0,19.766666666666666
0,2024-10-04 11:00:00+00:00,1304.0,21.733333333333334
0,2024-10-04 12:00:00+00:00,1248.0,20.8
0,2024-10-07 08:00:00+00:00,972.0,16.2
0,2024-10-07 09:00:00+00:00,988.0,16.466666666666665
0,2024-10-07 10:00:00+00:00,1142.0,19.033333333333335
0,2024-10-07 11:00:00+00:00,1166.0,19.433333333333334
0,2024-10-07 12:00:00+00:00,1162.0,19.366666666666667
0,2024-12-04 13:00:00+00:00,1224.0,20.4
0,2024-12-09 00:00:00+00:00,321.0,5.35
0,2024-12-09 01:00:00+00:00,215.0,3.5833333333333335
0,2024-12-09 02:00:00+00:00,169.0,2.816666666666667
0,2024-12-09 03:00:00+00:00,131.0,2.183333333333333
0,2024-12-09 04:00:00+00:00,117.0,1.95
0,2024-12-09 05:00:00+00:00,155.0,2.5833333333333335
0,2024-12-09 06:00:00+00:00,182.0,3.033333333333333
0,2024-12-09 07:00:00+00:00,706.0,11.766666666666667
0,2025-01-06 09:00:00+00:00,1084.0,18.066666666666666
0,2025-01-06 10:00:00+00:00,1108.0,18.466666666666665
0,2025-01-06 11:00:00+00:00,1088.0,18.133333333333333
0,2025-01-06 12:00:00+00:00,1310.0,21.833333333333332
0,2025-01-06 13:00:00+00:00,1368.0,22.8
0,2025-01-06 14:00:00+00:00,1270.0,21.166666666666668
0,2025-01-06 15:00:00+00:00,1412.0,23.533333333333335
0,2025-01-06 16:00:00+00:00,1296.0,21.6
0,2025-02-11 01:00:00+00:00,0.0,0.0
0,2025-02-11 02:00:00+00:00,0.0,0.0
0,2025-02-11 03:00:00+00:00,125.0,2.0833333333333335
0,2025-02-11 04:00:00+00:00,202.0,3.3666666666666667
0,2025-02-11 05:00:00+00:00,127.0,2.1166666666666667
0,2025-02-11 06:00:00+00:00,0.0,0.0
0,2025-02-11 07:00:00+00:00,389.0,6.483333333333333
0,2025-02-11 08:00:00+00:00,679.0,11.316666666666666
0,2025-03-01 03:00:00+00:00,0.0,0.0
0,2025-03-01 04:00:00+00:00,217.0,3.6166666666666667
0,2025-03-01 06:00:00+00:00,230.0,3.8333333333333335
0,2025-03-01 07:00:00+00:00,0.0,0.0
0,2025-03-01 09:00:00+00:00,484.0,8.066666666666666
0,2025-03-01 10:00:00+00:00,714.0,11.9
0,2025-03-01 11:00:00+00:00,746.0,12.433333333333334
0,2025-03-01 13:00:00+00:00,876.0,14.6
0,2025-03-01 14:00:00+00:00,424.0,7.066666666666666
0,2025-03-01 15:00:00+00:00,432.0,7.2
0,2025-03-01 17:00:00+00:00,860.0,14.333333333333334
0,2025-03-01 18:00:00+00:00,442.0,7.366666666666666
0,2025-03-01 20:00:00+00:00,333.0,5.55
0,2025-03-01 21:00:00+00:00,696.0,11.6
0,2025-03-01 22:00:00+00:00,378.0,6.3
0,2025-03-01 23:00:00+00:00,445.0,7.416666666666667
0,2025-04-01 08:00:00+00:00,499.0,8.316666666666666
0,2025-04-01 09:00:00+00:00,938.0,15.633333333333333
0,2025-04-01 12:00:00+00:00,631.0,10.516666666666667
0,2025-04-02 10:00:00+00:00,610.0,10.166666666666666
0,2025-04-02 11:00:00+00:00,659.0,10.983333333333333
0,2025-04-03 09:00:00+00:00,539.0,8.983333333333333
0,2025-04-03 15:00:00+00:00,592.0,9.866666666666667
0,2025-04-03 17:00:00+00:00,720.0,12.0
0,2025-04-03 18:00:00+00:00,0.0,0.0
0,2025-04-03 20:00:00+00:00,534.0,8.9
0,2025-04-03 21:00:00+00:00,575.0,9.583333333333334
0,2025-04-03 22:00:00+00:00,633.0,10.55
0,2025-04-04 07:00:00+00:00,408.0,6.8
0,2025-04-04 08:00:00+00:00,395.0,6.583333333333333
0,2025-04-04 09:00:00+00:00,944.0,15.733333333333333
0,2025-04-04 11:00:00+00:00,478.0,7.966666666666667
0,2025-04-04 12:00:00+00:00,479.0,7.983333333333333
0,2025-04-04 13:00:00+00:00,550.0,9.166666666666666
0,2025-05-06 14:00:00+00:00,0.0,0.0
0,2025-05-06 15:00:00+00:00,485.0,8.083333333333334
0,2025-05-06 16:00:00+00:00,421.0,7.016666666666667
0,2025-05-06 17:00:00+00:00,470.0,7.833333333333333
0,2025-05-06 18:00:00+00:00,377.0,6.283333333333333
0,2025-05-06 19:00:00+00:00,0.0,0.0
0,2025-05-06 20:00:00+00:00,204.0,3.4
0,2025-05-06 21:00:00+00:00,138.0,2.3
0,2025-05-06 22:00:00+00:00,233.0,3.8833333333333333
0,2025-06-04 15:00:00+00:00,736.0,12.266666666666667
0,2025-06-04 16:00:00+00:00,520.0,8.666666666666666
0,2025-06-04 17:00:00+00:00,766.0,12.766666666666667
0,2025-06-04 18:00:00+00:00,399.0,6.65
0,2025-06-04 19:00:00+00:00,310.0,5.166666666666667
0,2025-06-04 20:00:00+00:00,472.0,7.866666666666666
0,2025-06-04 21:00:00+00:00,280.0,4.666666666666667
0,2025-06-04 22:00:00+00:00,362.0,6.033333333333333
0,2025-06-04 23:00:00+00:00,478.0,7.966666666666667
0,2025-06-05 00:00:00+00:00,225.0,3.75
0,2025-06-05 01:00:00+00:00,221.0,3.683333333333333
0,2025-06-05 02:00:00+00:00,0.0,0.0
0,2025-06-05 03:00:00+00:00,0.0,0.0
0,2025-06-05 04:00:00+00:00,196.0,3.2666666666666666
0,2025-06-05 05:00:00+00:00,220.0,3.6666666666666665
0,2025-06-05 06:00:00+00:00,398.0,6.633333333333334
0,2025-06-05 07:00:00+00:00,282.0,4.7
0,2025-06-05 08:00:00+00:00,325.0,5.416666666666667
0,2025-06-05 09:00:00+00:00,353.0,5.883333333333334
0,2025-06-05 11:00:00+00:00,0.0,0.0
0,2025-06-05 12:00:00+00:00,451.0,7.516666666666667
0,2025-06-05 13:00:00+00:00,0.0,0.0
0,2025-06-05 14:00:00+00:00,382.0,6.366666666666666
0,2025-06-05 15:00:00+00:00,467.0,7.783333333333333
0,2025-06-05 16:00:00+00:00,694.0,11.566666666666666
0,2025-06-05 17:00:00+00:00,345.0,5.75
0,2025-08-04 08:00:00+00:00,452.0,7.533333333333333
0,2025-08-04 09:00:00+00:00,608.0,10.133333333333333
0,2025-08-04 10:00:00+00:00,590.0,9.833333333333334
0,2025-08-04 11:00:00+00:00,564.0,9.4
0,2025-08-04 12:00:00+00:00,626.0,10.433333333333334
0,2025-08-04 13:00:00+00:00,680.0,11.333333333333334
0,2025-08-04 14:00:00+00:00,686.0,11.433333333333334
0,2025-08-04 15:00:00+00:00,490.0,8.166666666666666
0,2025-08-04 16:00:00+00:00,704.0,11.733333333333333
0,2025-08-04 17:00:00+00:00,530.0,8.833333333333334
0,2025-08-04 18:00:00+00:00,296.0,4.933333333333334
0,2025-08-04 19:00:00+00:00,235.0,3.9166666666666665
0,2025-08-04 20:00:00+00:00,187.0,3.1166666666666667
0,2025-08-04 21:00:00+00:00,0.0,0.0
0,2025-08-04 22:00:00+00:00,394.0,6.566666666666666
0,2025-09-01 14:00:00+00:00,308.0,5.133333333333334
0,2025-09-01 17:00:00+00:00,556.0,9.266666666666667
0,2025-09-01 18:00:00+00:00,0.0,0.0
0,2025-09-01 20:00:00+00:00,91.0,1.5166666666666666
0,2025-09-01 21:00:00+00:00,183.0,3.05
0,2025-09-01 22:00:00+00:00,0.0,0.0
