id_lieu,id_local,nom_lieu,ad_lieu,com_lieu,insee,type,date_maj,ouvert,source,Xlong,Ylat,nbre_pl,nbre_pmr,duree,horaires,proprio,lumiere,comm,dataset_id,resource_id
60418-3279,3279,Carrefour de la Place,,Montiers,60418,Auto-stop,2019-06-20,true,810157982,2.5783930,49.5002320,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60440-3280,3280,Abribus Place du Jeu de Paume,,Moyenneville,60440,Auto-stop,2019-06-20,true,810157982,2.6343670,49.4910450,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60466-3281,3281,Abribus DECAUX Mairie,,Noroy,60466,Auto-stop,2019-06-20,true,810157982,2.5024210,49.4484070,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60468-3282,3282,Rue de la Fère / Rue de Beauvais,,Nourard-le-Franc,60468,Auto-stop,2019-06-20,true,810157982,2.3729710,49.4991690,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60468-3283,3283,Arrêt de bus en face l'Eglise,,Nourard-le-Franc,60468,Auto-stop,2019-06-20,true,810157982,2.3723310,49.4992650,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60495-3284,3284,Parking du bas / Contenaires de Tri,,Plainval,60495,Auto-stop,2019-06-20,true,810157982,2.4399380,49.5280600,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60495-3285,3285,Carrefour du Haut,,Plainval,60495,Auto-stop,2019-06-20,true,810157982,2.4399010,49.5313040,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60515-3286,3286,Mairie,,Pronleroy,60515,Auto-stop,2019-06-20,true,810157982,2.5486860,49.4708760,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60515-3287,3287,Entrée du Cimetière,,Pronleroy,60515,Auto-stop,2019-06-20,true,810157982,2.5490550,49.4704320,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60522-3288,3288,Abribus DECAUX rue Charles Tourillon,,Quinquempoix,60522,Auto-stop,2019-06-20,true,810157982,2.4262060,49.5504530,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60522-3289,3289,Carrefour Salle des Fêtes,,Quinquempoix,60522,Auto-stop,2019-06-20,true,810157982,2.4255130,49.5543210,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60522-3290,3290,Carrefour direction Brunvillers,,Quinquempoix,60522,Auto-stop,2019-06-20,true,810157982,2.4269260,49.5540410,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3291,3291,Arrêt de bus Rue du 8 Mai 1945,,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.4979050,49.5143200,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3292,3292,Rond Point sortie de village,,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.5002460,49.5200290,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3293,3293,Rond Point sortie de village (vers Maignelay),,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.5004640,49.5200900,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3294,3294,Petit Square de la Mairie,,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.5036660,49.5146150,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3295,3295,Place Communale,,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.5033270,49.5145750,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60553-3296,3296,Abribus DECAUX Mairie,,Rouvillers,60553,Auto-stop,2019-06-20,true,810157982,2.6083390,49.4522610,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60553-3297,3297,Arret de bus sur le trottoir de la Mairie,,Rouvillers,60553,Auto-stop,2019-06-20,true,810157982,2.6088060,49.4522740,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60556-3298,3298,Croisement Route Départementale et Rue d'en Haut,,Royaucourt,60556,Auto-stop,2019-06-20,true,810157982,2.5297310,49.6059840,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60556-3299,3299,Croisement Route Départementale et Rue de Dompierre,,Royaucourt,60556,Auto-stop,2019-06-20,true,810157982,2.5295680,49.6057460,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60556-3301,3301,Arret de Bus Abbémont,,Royaucourt,60556,Auto-stop,2019-06-20,true,810157982,2.5080680,49.6166770,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60564-3302,3302,Croisement,,Sains-Morainvillers,60564,Auto-stop,2019-06-20,true,810157982,2.4696390,49.5726320,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3303,3303,Place de l'Argilière,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4280610,49.5049390,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3305,3305,Appartements Rue de Catillon,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4257900,49.5084130,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3306,3306,Rue de Paris en face AQLE,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4379780,49.5010610,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3307,3307,Abribus DECAUX Gendarmerie,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4307380,49.5098370,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3309,3309,AQLE,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4388580,49.5027210,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3310,3310,Stade de foot synthétique,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4418490,49.5097950,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3311,3311,Croisement rue de Plainval et Rue du Banc St Pierre,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4358820,49.5084590,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3312,3312,DS Smith Packaging,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4346650,49.5000820,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3313,3313,En face de la Gendarmerie Nationale,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4306600,49.5102190,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60581-3314,3314,Parking de la Gare,,Saint-Just-en-Chaussée,60581,Auto-stop,2019-06-20,true,810157982,2.4299650,49.5035710,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60585-3315,3315,Arret de Bus Rue de l'Abbaye,,Saint-Martin-aux-Bois,60585,Auto-stop,2019-06-20,true,810157982,2.5691190,49.5226350,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60585-3316,3316,Vaumont,,Saint-Martin-aux-Bois,60585,Auto-stop,2019-06-20,true,810157982,2.5596280,49.5301780,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60595-3317,3317,Abribus DECAUX,Rue de l'EgliseLotissement des Grands Prés,Saint-Remy-en-l'Eau,60595,Auto-stop,2019-06-20,true,810157982,2.4315530,49.4755850,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60595-3318,3318,Sortie direction Airion,,Saint-Remy-en-l'Eau,60595,Auto-stop,2019-06-20,true,810157982,2.4282730,49.4688870,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60595-3319,3319,Croisement de la Mairie,,Saint-Remy-en-l'Eau,60595,Auto-stop,2019-06-20,true,810157982,2.4313460,49.4705820,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3320,3320,Passage à niveau,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5811290,49.5626470,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3321,3321,Croisement de la Mairie,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5852940,49.5620420,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3322,3322,Cimetière,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5831460,49.5643350,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3323,3323,Carrefour de La Neuville-Roy,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5911980,49.5565120,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60653-3324,3324,Rue de Saint Just,,Valescourt,60653,Auto-stop,2019-06-20,true,810157982,2.4365480,49.4864640,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60653-3325,3325,Croisement Rue de Clermont / Chemin du Moulin,,Valescourt,60653,Auto-stop,2019-06-20,true,810157982,2.4357190,49.4820800,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60653-3326,3326,Stop rue de Clermont et rue de Beauvais,,Valescourt,60653,Auto-stop,2019-06-20,true,810157982,2.4375730,49.4845620,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60698-3327,3327,Arrêt de Bus du carrefour giratoire,,Wacquemoulin,60698,Auto-stop,2019-06-20,true,810157982,2.6160360,49.5015030,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60698-3328,3328,Carrefour giratoire direction Compiègne,,Wacquemoulin,60698,Auto-stop,2019-06-20,true,810157982,2.6163250,49.5013790,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60701-3329,3329,Ancienne sucrerie,,Wavignies,60701,Auto-stop,2019-06-20,true,810157982,2.3682140,49.5472760,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60701-3330,3330,Parking poids lourds sortie de village vers Breteuil,,Wavignies,60701,Auto-stop,2019-06-20,true,810157982,2.3632110,49.5509000,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60701-3331,3331,Croisement de l'Eglise rue Jean Dupuis,,Wavignies,60701,Auto-stop,2019-06-20,true,810157982,2.3594300,49.5462090,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60702-3332,3332,Abribus Grande Rue,,Welles-Pérennes,60702,Auto-stop,2019-06-20,true,810157982,2.4833670,49.6073970,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60702-3333,3333,Pérennes Abribus,,Welles-Pérennes,60702,Auto-stop,2019-06-20,true,810157982,2.4995830,49.6236250,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60115-3337,3337,Pharmacie,,Bulles,60115,Auto-stop,2019-06-20,true,810157982,2.3267870,49.4587630,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60115-3340,3340,Abribus DECAUX Eglise,,Bulles,60115,Auto-stop,2019-06-20,true,810157982,2.3273460,49.4582550,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60115-3345,3345,Abribus DECAUX Lorteil,,Bulles,60115,Auto-stop,2019-06-20,true,810157982,2.3402490,49.4371350,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60115-3346,3346,Arrêt de bus Monceaux,,Bulles,60115,Auto-stop,2019-06-20,true,810157982,2.3388490,49.4518500,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60034-3353,3353,Abribus DECAUX de la Mairie,,Avrechy,60034,Auto-stop,2019-06-20,true,810157982,2.4265830,49.4473330,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60034-3354,3354,Abribus DECAUX Bizancourt,Rue du Jardin RenéHameau de Bizancourt,Avrechy,60034,Auto-stop,2019-06-20,true,810157982,2.4192420,49.4391530,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60034-3355,3355,Abribus DECAUX Le Metz,Rue du VivierHameau de Le Metz,Avrechy,60034,Auto-stop,2019-06-20,true,810157982,2.4257710,49.4537290,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60168-3356,3356,Abribus DECAUX de la Mairie,,Courcelles-Epayelles,60168,Auto-stop,2019-06-20,true,810157982,2.6254640,49.5683930,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60168-3357,3357,Abribus DECAUX Monument aux Morts,,Courcelles-Epayelles,60168,Auto-stop,2019-06-20,true,810157982,2.6277490,49.5669870,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60252-3358,3358,Abribus DECAUX Le Plesseret,,Fournival,60252,Auto-stop,2019-06-20,true,810157982,2.3863530,49.4746620,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60268-3359,3359,Abribus DECAUX Gare,,Gannes,60268,Auto-stop,2019-06-20,true,810157982,2.4368370,49.5716930,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60276-3360,3360,Abribus DECAUX de la Mairie,,Godenvillers,60276,Auto-stop,2019-06-20,true,810157982,2.5527690,49.5884850,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60262-3361,3361,Abribus DECAUX entrée de la rue des Marroniers,,Le Frestoy-Vaux,60262,Auto-stop,2019-06-20,true,810157982,2.6094410,49.6011400,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60498-3362,3362,Abribus DECAUX Grande Rue,,Le Plessier-sur-Saint-Just,60498,Auto-stop,2019-06-20,true,810157982,2.4567130,49.5123670,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60503-3363,3363,Abribus DECAUX Eglise,,Le Ployron,60503,Auto-stop,2019-06-20,true,810157982,2.5858170,49.5846760,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60396-3364,3364,Abribus DECAUX rue de la Chapelle,,Méry-la-Bataille,60396,Auto-stop,2019-06-20,true,810157982,2.6283580,49.5474180,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60440-3365,3365,Abribus DECAUX,,Moyenneville,60440,Auto-stop,2019-06-20,true,810157982,2.6277740,49.4908780,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3366,3366,Abribus DECAUX rue du Général Leclerc,,Ravenel,60526,Auto-stop,2019-06-20,true,810157982,2.5015940,49.5168350,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60556-3367,3367,Abribus DECAUX Eglise,,Royaucourt,60556,Auto-stop,2019-06-20,true,810157982,2.5284000,49.6090770,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60564-3368,3368,Abribus DECAUX rue Henri Morel,,Sains-Morainvillers,60564,Auto-stop,2019-06-20,true,810157982,2.4723900,49.5736130,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3369,3369,Abribus DECAUX Gare,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5820020,49.5620750,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3370,3370,Abribus DECAUX Grande Rue,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5889420,49.5599040,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60643-3371,3371,Abribus DECAUX rue Saint-Antoine,,Tricot,60643,Auto-stop,2019-06-20,true,810157982,2.5855240,49.5609520,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60698-3372,3372,Abribus DECAUX Eglise,,Wacquemoulin,60698,Auto-stop,2019-06-20,true,810157982,2.6165120,49.5021240,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60701-3373,3373,Abribus DECAUX Bar Tabac,,Wavignies,60701,Auto-stop,2019-06-20,true,810157982,2.3594600,49.5465160,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60701-3374,3374,Abribus DECAUX rue Jean Dupuy vers RD906,,Wavignies,60701,Auto-stop,2019-06-20,true,810157982,2.3636670,49.5492390,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60374-3375,3375,Abribus DECAUX Parking collège,,Maignelay-Montigny,60374,Auto-stop,2019-06-20,true,810157982,2.5143970,49.5512900,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60112-3376,3376,Abribus DECAUX rue de l'Ecole,,Brunvillers-la-Motte,60112,Auto-stop,2018-07-30,true,810157982,2.4491940,49.5493160,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60556-3377,3377,Abribus DECAUX Domélien,,Royaucourt,60556,Auto-stop,2018-07-30,true,810157982,2.5533890,49.6094210,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60115-3378,3378,Abribus DECAUX Ecole,,Bulles,60115,Auto-stop,2018-07-30,true,810157982,2.3245920,49.4617850,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
60526-3379,3379,Abribus DECAUX rue de Noyon,,Ravenel,60526,Auto-stop,2018-07-30,true,810157982,2.5042450,49.5149730,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45279-4643,4643,Ancienne Gare,,Saint-Germain-des-Prés,45279,Auto-stop,2021-01-15,true,810157982,2.8404260,47.9530856,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45279-4644,4644,Maison de santé,,Saint-Germain-des-Prés,45279,Auto-stop,2019-06-20,true,810157982,2.8448983,47.9536407,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45279-4645,4645,Moulin Plateau 1,,Saint-Germain-des-Prés,45279,Auto-stop,2019-03-13,true,810157982,2.8036053,47.9582633,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45279-4646,4646,Moulin Plateau 2,,Saint-Germain-des-Prés,45279,Auto-stop,2019-03-13,true,810157982,2.8048180,47.9579160,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45279-4647,4647,La Métairie,,Saint-Germain-des-Prés,45279,Auto-stop,2019-03-13,true,810157982,2.8674828,47.9788717,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45165-4649,4649,Ecole,,Gy-les-Nonains,45165,Auto-stop,2019-03-13,true,810157982,2.8517135,47.9468547,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45165-4650,4650,Carrefour route de Conflans/rue des anciens combattants,,Gy-les-Nonains,45165,Auto-stop,2019-03-13,true,810157982,2.8464088,47.9457719,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45077-4651,4651,Place de l'Eglise,,La Chapelle-sur-Aveyron,45077,Auto-stop,2019-12-17,true,810157982,2.8625618,47.8663891,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45329-4652,4652,Salle des Fêtes,,Triguères,45329,Auto-stop,2019-06-20,true,810157982,2.9872124,47.9362866,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45329-4653,4653,Ancienne Gare,,Triguères,45329,Auto-stop,2019-06-20,true,810157982,2.9805730,47.9393722,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45329-4654,4654,Route de Joigny,,Triguères,45329,Auto-stop,2019-03-13,true,810157982,2.9863915,47.9396470,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45129-4750,4750,71 rue du Gâtinais,,Douchy,45129,Auto-stop,2019-03-13,true,810157982,3.0486639,47.9438597,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45129-4751,4751,Centre-bourg,,Douchy,45129,Auto-stop,2019-03-13,true,810157982,3.0538405,47.9427116,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45129-4752,4752,14 rue des Acacias - Montcorbon,,Douchy,45129,Auto-stop,2019-03-13,true,810157982,3.0689736,47.9677628,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45129-4753,4753,Ecole,,Douchy,45129,Auto-stop,2019-03-13,true,810157982,3.0743970,47.9703632,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45002-4754,4754,Sortie bourg ouest,,Aillant-sur-Milleron,45002,Auto-stop,2020-09-08,true,810157982,2.9279016,47.7940302,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45079-4755,4755,Eglise,,Le Charme,45079,Auto-stop,2019-06-20,true,810157982,2.9946384,47.7998878,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45079-4756,4756,Mairie,,Le Charme,45079,Auto-stop,2019-06-20,true,810157982,2.9941502,47.7997508,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45292-4757,4757,Place centrale (arrêt double-sens),,Saint-Maurice-sur-Aveyron,45292,Auto-stop,2019-06-20,true,810157982,2.9273331,47.8524741,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45212-4758,4758,La Charmault,,Montcresson,45212,Auto-stop,2019-03-13,true,810157982,2.7881996,47.9398759,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45212-4764,4764,Mairie,,Montcresson,45212,Auto-stop,2020-09-30,true,810157982,2.8069590,47.9057769,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45079-4766,4766,La Rue Creuse double sens,,Le Charme,45079,Auto-stop,2019-06-20,true,810157982,2.9773944,47.8012102,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45321-4813,4813,Route de Chailly-en-Gâtinais,,Thimory,45321,Auto-stop,2019-07-30,true,810157982,2.5997869,47.9219777,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45321-4814,4814,Route d'Oussoy-en-Gâtinais,,Thimory,45321,Auto-stop,2019-07-30,true,810157982,2.6011951,47.9216559,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45321-4815,4815,Eglise double-sens,,Thimory,45321,Auto-stop,2019-07-30,true,810157982,2.6004950,47.9215696,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45230-4837,4837,Rue des Genièvres 1,,Noyers,45230,Auto-stop,2019-07-30,true,810157982,2.5237912,47.9146695,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45230-4838,4838,Rue des Genièvres 2,,Noyers,45230,Auto-stop,2019-03-13,true,810157982,2.5246361,47.9144035,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45230-4839,4839,Les Rois-La Montagne,,Noyers,45230,Auto-stop,2019-03-13,true,810157982,2.5253710,47.8989048,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45230-4840,4840,La Borde,,Noyers,45230,Auto-stop,2019-07-30,true,810157982,2.5638768,47.9106065,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45332-4842,4842,Eglise,,Varennes-Changy,45332,Auto-stop,2019-03-13,true,810157982,2.6594702,47.8660935,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45332-4843,4843,Sortie Ouest,,Varennes-Changy,45332,Auto-stop,2019-03-13,true,810157982,2.6570884,47.8659549,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45332-4844,4844,Ecole,,Varennes-Changy,45332,Auto-stop,2019-03-13,true,810157982,2.6620263,47.8651128,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45332-4845,4845,Sortie Est,,Varennes-Changy,45332,Auto-stop,2019-03-13,true,810157982,2.6629490,47.8644632,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45127-4848,4848,Rue de Montargis,,Dordives,45127,Auto-stop,2019-06-20,true,810157982,2.7598982,48.1618574,,,,,,true,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
45127-4850,4850,Rue du Carreau,,Dordives,45127,Auto-stop,2019-06-20,true,810157982,2.7671106,48.1545645,,,,,,false,,66aa35546afc947334a629d8,f30af81d-d9e3-4044-bfb8-83de7ab3854e
